22/01/2015 14:00;Jeudi ;22
22/01/2015 15:00;Jeudi ;22,3
22/01/2015 16:00;Jeudi ;25,3
22/01/2015 17:00;Jeudi ;30,8
22/01/2015 18:00;Jeudi ;37
22/01/2015 19:00;Jeudi ;41
22/01/2015 20:00;Jeudi ;27,5
22/01/2015 21:00;Jeudi ;31
22/01/2015 22:00;Jeudi ;30,8
22/01/2015 23:00;Jeudi ;31
23/01/2015 00:00;Jeudi ;12,3
23/01/2015 01:00;Vendredi ;22,3
23/01/2015 02:00;Vendredi ;32,8
23/01/2015 03:00;Vendredi ;13
23/01/2015 04:00;Vendredi ;22,3
23/01/2015 05:00;Vendredi ;17,8
23/01/2015 06:00;Vendredi ;32,5
23/01/2015 07:00;Vendredi ;17,5
23/01/2015 08:00;Vendredi ;19,5
23/01/2015 09:00;Vendredi ;28,5
23/01/2015 10:00;Vendredi ;31
23/01/2015 11:00;Vendredi ;24
23/01/2015 12:00;Vendredi ;18,5
23/01/2015 13:00;Vendredi ;18,8
23/01/2015 14:00;Vendredi ;11,3
23/01/2015 15:00;Vendredi ;10,3
23/01/2015 16:00;Vendredi ;15
23/01/2015 17:00;Vendredi ;23
23/01/2015 18:00;Vendredi ;19
23/01/2015 19:00;Vendredi ;10,8
23/01/2015 20:00;Vendredi ;13
23/01/2015 21:00;Vendredi ;15,3
23/01/2015 22:00;Vendredi ;17,8
23/01/2015 23:00;Vendredi ;6,5
24/01/2015 00:00;Vendredi ;3,8
24/01/2015 01:00;Samedi ;4,3
24/01/2015 02:00;Samedi ;8,3
24/01/2015 03:00;Samedi ; 
24/01/2015 04:00;Samedi ;7
24/01/2015 05:00;Samedi ;11,3
24/01/2015 06:00;Samedi ; 
24/01/2015 07:00;Samedi ;2,7
24/01/2015 08:00;Samedi ;2,7
24/01/2015 09:00;Samedi ; 
24/01/2015 10:00;Samedi ;6,3
24/01/2015 11:00;Samedi ;36,5
24/01/2015 12:00;Samedi ;23,5
24/01/2015 13:00;Samedi ;16,8
24/01/2015 14:00;Samedi ;22
24/01/2015 15:00;Samedi ;23,5
24/01/2015 16:00;Samedi ;20
24/01/2015 17:00;Samedi ;10,3
24/01/2015 18:00;Samedi ;19,8
24/01/2015 19:00;Samedi ;20,3
24/01/2015 20:00;Samedi ;29,3
24/01/2015 21:00;Samedi ;8
24/01/2015 22:00;Samedi ;11,5
24/01/2015 23:00;Samedi ;15,3
25/01/2015 00:00;Samedi ;15
25/01/2015 01:00;Dimanche ;14,8
25/01/2015 02:00;Dimanche ;14,3
25/01/2015 03:00;Dimanche ;22,3
25/01/2015 04:00;Dimanche ;21
25/01/2015 05:00;Dimanche ;18,5
25/01/2015 06:00;Dimanche ;25,8
25/01/2015 07:00;Dimanche ;12,5
25/01/2015 08:00;Dimanche ;13,8
25/01/2015 09:00;Dimanche ;15,3
25/01/2015 10:00;Dimanche ;22,8
25/01/2015 11:00;Dimanche ;24
25/01/2015 12:00;Dimanche ;30
25/01/2015 13:00;Dimanche ;28,8
25/01/2015 14:00;Dimanche ;23,3
25/01/2015 15:00;Dimanche ;23,3
25/01/2015 16:00;Dimanche ;39
25/01/2015 17:00;Dimanche ;41
25/01/2015 18:00;Dimanche ;24
25/01/2015 19:00;Dimanche ;20,8
25/01/2015 20:00;Dimanche ;17,3
25/01/2015 21:00;Dimanche ;17,3
25/01/2015 22:00;Dimanche ;18,5
25/01/2015 23:00;Dimanche ;22,5
26/01/2015 00:00;Dimanche ;20,8
26/01/2015 01:00;Lundi ;20
26/01/2015 02:00;Lundi ;16
26/01/2015 03:00;Lundi ;14,8
26/01/2015 04:00;Lundi ;14,5
26/01/2015 05:00;Lundi ;12
26/01/2015 06:00;Lundi ;13
26/01/2015 07:00;Lundi ;17
