date	cape	cape_virt	conv_inhib	cins	pressure	temp	mixr	relhumidity	windspeed	wind_direction	aot_440	ae
2012-06-26	2372.42	2642.77	-10.71	-1.87	400.0	-17.7	0.22	9.0	4	30	0.4941088500	0.1726862000
2012-06-26	2372.42	2642.77	-10.71	-1.87	300.0	-34.9	0.09	14.0	12	250	0.4941088500	0.1726862000
2012-06-27	1898.06	2153.71	-15.06	-8.75	1000.0	26.8	17.83	79.0	7	95	0.5211415417	0.0890012083
2012-06-27	1898.06	2153.71	-15.06	-8.75	925.0	21.8	15.19	84.0	15	80	0.5211415417	0.0890012083
2012-06-27	1898.06	2153.71	-15.06	-8.75	850.0	16.8	12.94	90.0	16	105	0.5211415417	0.0890012083
2012-06-27	1898.06	2153.71	-15.06	-8.75	700.0	8.2	5.18	53.0	25	75	0.5211415417	0.0890012083
2012-06-27	1898.06	2153.71	-15.06	-8.75	500.0	-7.7	0.49	11.0	8	60	0.5211415417	0.0890012083
2012-06-27	1898.06	2153.71	-15.06	-8.75	400.0	-17.3	0.32	13.0	17	110	0.5211415417	0.0890012083
2012-06-27	1898.06	2153.71	-15.06	-8.75	300.0	-33.9	0.21	29.0	7	305	0.5211415417	0.0890012083
2012-06-28	991.97	1274.99	-14.94	-5.84	1000.0	26.8	16.75	74.0	8	90	0.1752485333	0.1743716333
2012-06-28	991.97	1274.99	-14.94	-5.84	925.0	21.4	13.01	74.0	14	95	0.1752485333	0.1743716333
2012-06-28	991.97	1274.99	-14.94	-5.84	850.0	16.6	9.53	68.0	21	95	0.1752485333	0.1743716333
2012-06-28	991.97	1274.99	-14.94	-5.84	700.0	8.2	3.05	31.0	32	65	0.1752485333	0.1743716333
2012-06-28	991.97	1274.99	-14.94	-5.84	500.0	-4.9	0.40	7.0	17	70	0.1752485333	0.1743716333
2012-06-28	991.97	1274.99	-14.94	-5.84	400.0	-17.9	0.13	5.0	7	80	0.1752485333	0.1743716333
2012-06-28	991.97	1274.99	-14.94	-5.84	300.0	-34.5	0.27	40.0	14	210	0.1752485333	0.1743716333
2012-06-29	1574.89	1865.36	-15.24	-2.87	1000.0	27.0	17.83	78.0	6	100	0.2100028718	0.1316308718
2012-06-29	1574.89	1865.36	-15.24	-2.87	925.0	21.4	12.84	73.0	14	95	0.2100028718	0.1316308718
2012-06-29	1574.89	1865.36	-15.24	-2.87	850.0	16.8	9.66	68.0	19	95	0.2100028718	0.1316308718
2012-06-29	1574.89	1865.36	-15.24	-2.87	700.0	8.6	1.95	20.0	10	115	0.2100028718	0.1316308718
2012-06-29	1574.89	1865.36	-15.24	-2.87	500.0	-7.1	0.29	6.0	16	85	0.2100028718	0.1316308718
2012-06-29	1574.89	1865.36	-15.24	-2.87	400.0	-18.1	0.14	6.0	1	5	0.2100028718	0.1316308718
2012-06-29	1574.89	1865.36	-15.24	-2.87	300.0	-35.5	0.20	32.0	8	265	0.2100028718	0.1316308718
2012-06-30	-9999999.99	-9999999.99	9999999.99	9999999.99	1000.0	26.8	16.96	75.0	9	70	0.1711039286	0.1270411429
2012-06-30	-9999999.99	-9999999.99	9999999.99	9999999.99	925.0	20.8	14.62	86.0	13	80	0.1711039286	0.1270411429
2012-06-30	-9999999.99	-9999999.99	9999999.99	9999999.99	850.0	17.6	8.31	56.0	18	85	0.1711039286	0.1270411429
2012-06-30	-9999999.99	-9999999.99	9999999.99	9999999.99	700.0	9.0	3.78	37.0	20	80	0.1711039286	0.1270411429
2012-06-30	-9999999.99	-9999999.99	9999999.99	9999999.99	500.0	-6.7	0.72	16.0	10	165	0.1711039286	0.1270411429
2012-06-30	-9999999.99	-9999999.99	9999999.99	9999999.99	400.0	-18.1	0.36	16.0	7	280	0.1711039286	0.1270411429
2012-06-30	-9999999.99	-9999999.99	9999999.99	9999999.99	300.0	-35.9	0.17	28.0	17	235	0.1711039286	0.1270411429
2012-07-03	1398.35	1684.03	-3.34	-0.86	1000.0	26.2	17.28	79.0	8	80	0.3255380000	0.0658664167
2012-07-03	1398.35	1684.03	-3.34	-0.86	925.0	20.6	14.90	89.0	16	75	0.3255380000	0.0658664167
2012-07-03	1398.35	1684.03	-3.34	-0.86	850.0	16.4	10.12	73.0	25	75	0.3255380000	0.0658664167
2012-07-03	1398.35	1684.03	-3.34	-0.86	700.0	8.2	2.05	21.0	22	95	0.3255380000	0.0658664167
2012-07-03	1398.35	1684.03	-3.34	-0.86	500.0	-6.9	0.19	4.0	12	95	0.3255380000	0.0658664167
2012-07-03	1398.35	1684.03	-3.34	-0.86	400.0	-17.1	0.26	11.0	9	50	0.3255380000	0.0658664167
2012-07-03	1398.35	1684.03	-3.34	-0.86	300.0	-33.5	0.12	16.0	6	325	0.3255380000	0.0658664167
2012-07-05	1650.96	1857.20	-11.88	-3.60	1000.0	26.8	17.83	79.0	15	100	0.5474586000	0.0938440000
2012-07-05	1650.96	1857.20	-11.88	-3.60	925.0	21.4	14.43	82.0	23	100	0.5474586000	0.0938440000
2012-07-05	1650.96	1857.20	-11.88	-3.60	850.0	17.2	12.20	83.0	17	100	0.5474586000	0.0938440000
2012-07-05	1650.96	1857.20	-11.88	-3.60	700.0	9.8	5.03	46.0	34	110	0.5474586000	0.0938440000
2012-07-05	1650.96	1857.20	-11.88	-3.60	500.0	-8.9	2.42	62.0	8	105	0.5474586000	0.0938440000
2012-07-05	1650.96	1857.20	-11.88	-3.60	400.0	-16.7	0.56	22.0	14	90	0.5474586000	0.0938440000
2012-07-05	1650.96	1857.20	-11.88	-3.60	300.0	-33.3	0.34	44.0	9	110	0.5474586000	0.0938440000
2012-07-07	1267.77	1534.78	-11.74	-6.08	1000.0	26.4	17.28	78.0	3	10	0.1509445714	0.3349818571
2012-07-07	1267.77	1534.78	-11.74	-6.08	925.0	21.2	14.24	82.0	17	75	0.1509445714	0.3349818571
2012-07-07	1267.77	1534.78	-11.74	-6.08	850.0	15.8	11.57	86.0	20	80	0.1509445714	0.3349818571
2012-07-07	1267.77	1534.78	-11.74	-6.08	700.0	7.8	1.55	16.0	27	60	0.1509445714	0.3349818571
2012-07-07	1267.77	1534.78	-11.74	-6.08	500.0	-5.5	0.31	6.0	16	90	0.1509445714	0.3349818571
2012-07-07	1267.77	1534.78	-11.74	-6.08	400.0	-16.5	0.23	9.0	7	90	0.1509445714	0.3349818571
2012-07-07	1267.77	1534.78	-11.74	-6.08	300.0	-33.7	0.10	13.0	19	105	0.1509445714	0.3349818571
2012-07-08	709.27	891.52	-12.83	-1.95	1000.0	26.2	16.75	77.0	6	80	0.0471269070	0.2708686744
2012-07-08	709.27	891.52	-12.83	-1.95	925.0	20.6	12.19	73.0	10	95	0.0471269070	0.2708686744
2012-07-08	709.27	891.52	-12.83	-1.95	850.0	16.0	10.47	77.0	15	105	0.0471269070	0.2708686744
2012-07-08	709.27	891.52	-12.83	-1.95	700.0	10.6	1.95	17.0	14	35	0.0471269070	0.2708686744
2012-07-08	709.27	891.52	-12.83	-1.95	500.0	-4.5	0.88	16.0	8	45	0.0471269070	0.2708686744
2012-07-08	709.27	891.52	-12.83	-1.95	400.0	-16.9	0.41	16.0	11	70	0.0471269070	0.2708686744
2012-07-08	709.27	891.52	-12.83	-1.95	300.0	-34.3	0.10	14.0	15	95	0.0471269070	0.2708686744
2012-07-10	1819.92	2050.95	-7.37	-3.77	1000.0	26.4	18.39	83.0	10	90	0.3797505789	0.0544279474
2012-07-10	1819.92	2050.95	-7.37	-3.77	925.0	21.4	15.29	87.0	27	100	0.3797505789	0.0544279474
2012-07-10	1819.92	2050.95	-7.37	-3.77	850.0	17.4	13.37	90.0	27	100	0.3797505789	0.0544279474
2012-07-10	1819.92	2050.95	-7.37	-3.77	700.0	8.6	4.60	46.0	28	100	0.3797505789	0.0544279474
2012-07-10	1819.92	2050.95	-7.37	-3.77	500.0	-6.5	2.71	58.0	12	95	0.3797505789	0.0544279474
2012-07-10	1819.92	2050.95	-7.37	-3.77	400.0	-15.7	0.20	7.0	16	100	0.3797505789	0.0544279474
2012-07-10	1819.92	2050.95	-7.37	-3.77	300.0	-31.3	0.11	12.0	18	265	0.3797505789	0.0544279474
2012-07-11	2016.35	2302.04	-4.58	-1.04	1000.0	26.8	18.17	80.0	9	70	0.3647162143	0.0971552143
2012-07-11	2016.35	2302.04	-4.58	-1.04	925.0	21.4	15.29	87.0	11	80	0.3647162143	0.0971552143
2012-07-11	2016.35	2302.04	-4.58	-1.04	850.0	17.2	11.57	79.0	15	85	0.3647162143	0.0971552143
2012-07-11	2016.35	2302.04	-4.58	-1.04	700.0	9.2	3.84	37.0	22	65	0.3647162143	0.0971552143
2012-07-11	2016.35	2302.04	-4.58	-1.04	500.0	-6.9	0.58	13.0	9	45	0.3647162143	0.0971552143
2012-07-11	2016.35	2302.04	-4.58	-1.04	400.0	-17.5	0.16	7.0	7	335	0.3647162143	0.0971552143
2012-07-11	2016.35	2302.04	-4.58	-1.04	300.0	-33.1	0.39	49.0	24	290	0.3647162143	0.0971552143
2012-07-12	530.28	664.02	-13.12	-3.32	1000.0	25.4	16.64	80.0	5	200	0.1319934615	0.2267232308
2012-07-12	530.28	664.02	-13.12	-3.32	925.0	20.2	12.35	76.0	12	85	0.1319934615	0.2267232308
2012-07-12	530.28	664.02	-13.12	-3.32	850.0	15.8	9.66	72.0	14	95	0.1319934615	0.2267232308
2012-07-12	530.28	664.02	-13.12	-3.32	700.0	7.4	8.16	88.0	13	70	0.1319934615	0.2267232308
2012-07-12	530.28	664.02	-13.12	-3.32	500.0	-6.7	3.17	68.0	9	40	0.1319934615	0.2267232308
2012-07-12	530.28	664.02	-13.12	-3.32	400.0	-18.1	0.26	11.0	17	265	0.1319934615	0.2267232308
2012-07-12	530.28	664.02	-13.12	-3.32	300.0	-32.7	0.12	15.0	25	280	0.1319934615	0.2267232308
2012-07-13	1063.79	1278.36	-10.24	-2.56	1000.0	25.2	18.17	88.0	3	130	0.0527752857	0.0338786190
2012-07-13	1063.79	1278.36	-10.24	-2.56	925.0	20.8	13.01	77.0	10	115	0.0527752857	0.0338786190
2012-07-13	1063.79	1278.36	-10.24	-2.56	850.0	16.0	11.80	87.0	16	105	0.0527752857	0.0338786190
2012-07-13	1063.79	1278.36	-10.24	-2.56	700.0	9.8	3.73	34.0	11	90	0.0527752857	0.0338786190
2012-07-13	1063.79	1278.36	-10.24	-2.56	500.0	-6.3	0.51	11.0	12	175	0.0527752857	0.0338786190
2012-07-13	1063.79	1278.36	-10.24	-2.56	400.0	-17.3	0.64	26.0	13	235	0.0527752857	0.0338786190
2012-07-13	1063.79	1278.36	-10.24	-2.56	300.0	-33.5	0.30	40.0	13	240	0.0527752857	0.0338786190
2012-07-14	2147.63	2368.79	-14.47	-9.47	1000.0	26.0	18.63	86.0	5	100	0.6188803333	0.1414393333
2012-07-14	2147.63	2368.79	-14.47	-9.47	925.0	22.0	16.09	88.0	18	100	0.6188803333	0.1414393333
2012-07-14	2147.63	2368.79	-14.47	-9.47	850.0	17.6	13.55	90.0	27	105	0.6188803333	0.1414393333
2012-07-14	2147.63	2368.79	-14.47	-9.47	700.0	9.4	5.66	53.0	30	120	0.6188803333	0.1414393333
2012-07-14	2147.63	2368.79	-14.47	-9.47	500.0	-6.7	0.49	11.0	14	85	0.6188803333	0.1414393333
2012-07-14	2147.63	2368.79	-14.47	-9.47	400.0	-17.5	0.20	8.0	7	125	0.6188803333	0.1414393333
2012-07-14	2147.63	2368.79	-14.47	-9.47	300.0	-32.9	0.19	23.0	13	275	0.6188803333	0.1414393333
2012-07-15	1947.60	2135.46	-1.77	-0.82	1000.0	25.0	18.51	91.0	11	80	0.4299336667	0.1737510000
2012-07-15	1947.60	2135.46	-1.77	-0.82	925.0	20.6	15.78	94.0	32	90	0.4299336667	0.1737510000
2012-07-15	1947.60	2135.46	-1.77	-0.82	850.0	16.8	13.91	97.0	35	90	0.4299336667	0.1737510000
2012-07-15	1947.60	2135.46	-1.77	-0.82	700.0	9.4	5.66	53.0	40	100	0.4299336667	0.1737510000
2012-07-15	1947.60	2135.46	-1.77	-0.82	500.0	-5.3	1.82	35.0	18	120	0.4299336667	0.1737510000
2012-07-15	1947.60	2135.46	-1.77	-0.82	400.0	-18.5	1.85	83.0	14	110	0.4299336667	0.1737510000
2012-07-15	1947.60	2135.46	-1.77	-0.82	300.0	-33.9	0.50	69.0	8	320	0.4299336667	0.1737510000
2012-07-16	1536.87	1754.18	-19.74	-10.26	1000.0	26.4	17.28	78.0	10	85	0.4500082500	0.1381830000
2012-07-16	1536.87	1754.18	-19.74	-10.26	925.0	21.6	13.70	77.0	23	85	0.4500082500	0.1381830000
2012-07-16	1536.87	1754.18	-19.74	-10.26	850.0	18.6	6.29	40.0	24	95	0.4500082500	0.1381830000
2012-07-16	1536.87	1754.18	-19.74	-10.26	700.0	9.2	2.22	21.0	31	80	0.4500082500	0.1381830000
2012-07-16	1536.87	1754.18	-19.74	-10.26	500.0	-7.7	0.54	13.0	10	70	0.4500082500	0.1381830000
2012-07-16	1536.87	1754.18	-19.74	-10.26	400.0	-18.1	0.49	21.0	6	20	0.4500082500	0.1381830000
2012-07-16	1536.87	1754.18	-19.74	-10.26	300.0	-34.3	0.20	29.0	13	310	0.4500082500	0.1381830000
2012-07-17	501.18	681.19	-36.76	-34.73	1000.0	26.4	14.39	65.0	9	80	0.2632808667	0.1851973333
2012-07-17	501.18	681.19	-36.76	-34.73	925.0	21.0	15.29	89.0	15	55	0.2632808667	0.1851973333
2012-07-17	501.18	681.19	-36.76	-34.73	850.0	16.4	12.44	89.0	19	70	0.2632808667	0.1851973333
2012-07-17	501.18	681.19	-36.76	-34.73	700.0	7.4	4.89	53.0	24	55	0.2632808667	0.1851973333
2012-07-17	501.18	681.19	-36.76	-34.73	500.0	-6.7	0.33	7.0	15	60	0.2632808667	0.1851973333
2012-07-17	501.18	681.19	-36.76	-34.73	400.0	-18.7	0.16	7.0	11	5	0.2632808667	0.1851973333
2012-07-17	501.18	681.19	-36.76	-34.73	300.0	-34.3	0.10	14.0	14	250	0.2632808667	0.1851973333
2012-07-18	1208.83	1442.91	-5.83	-2.67	1000.0	25.8	17.72	83.0	6	40	0.1377784000	0.7222990000
2012-07-18	1208.83	1442.91	-5.83	-2.67	925.0	20.6	14.43	86.0	22	90	0.1377784000	0.7222990000
2012-07-18	1208.83	1442.91	-5.83	-2.67	850.0	15.8	11.96	89.0	22	95	0.1377784000	0.7222990000
2012-07-18	1208.83	1442.91	-5.83	-2.67	700.0	9.4	8.75	82.0	23	105	0.1377784000	0.7222990000
2012-07-18	1208.83	1442.91	-5.83	-2.67	500.0	-6.7	0.49	11.0	14	85	0.1377784000	0.7222990000
2012-07-18	1208.83	1442.91	-5.83	-2.67	400.0	-18.1	0.49	21.0	6	70	0.1377784000	0.7222990000
2012-07-18	1208.83	1442.91	-5.83	-2.67	300.0	-32.9	0.09	12.0	20	195	0.1377784000	0.7222990000
2012-07-20	1518.27	1755.86	-12.80	-7.67	1000.0	26.2	18.39	84.0	7	90	0.7024675556	0.0813380000
2012-07-20	1518.27	1755.86	-12.80	-7.67	925.0	21.8	15.38	85.0	25	100	0.7024675556	0.0813380000
2012-07-20	1518.27	1755.86	-12.80	-7.67	850.0	16.8	12.28	86.0	27	95	0.7024675556	0.0813380000
2012-07-20	1518.27	1755.86	-12.80	-7.67	700.0	11.2	3.84	32.0	40	90	0.7024675556	0.0813380000
2012-07-20	1518.27	1755.86	-12.80	-7.67	500.0	-4.7	1.91	35.0	26	120	0.7024675556	0.0813380000
2012-07-20	1518.27	1755.86	-12.80	-7.67	400.0	-17.5	1.01	41.0	25	110	0.7024675556	0.0813380000
2012-07-20	1518.27	1755.86	-12.80	-7.67	300.0	-32.1	0.08	9.0	26	80	0.7024675556	0.0813380000
2012-07-21	2022.54	2246.82	-0.25	-0.01	1000.0	25.0	19.33	95.0	8	70	0.3730001111	0.2719091111
2012-07-21	2022.54	2246.82	-0.25	-0.01	925.0	21.0	16.40	95.0	19	95	0.3730001111	0.2719091111
2012-07-21	2022.54	2246.82	-0.25	-0.01	850.0	16.8	13.64	95.0	22	100	0.3730001111	0.2719091111
2012-07-21	2022.54	2246.82	-0.25	-0.01	700.0	9.8	5.42	50.0	28	105	0.3730001111	0.2719091111
2012-07-21	2022.54	2246.82	-0.25	-0.01	500.0	-7.3	0.98	22.0	9	115	0.3730001111	0.2719091111
2012-07-21	2022.54	2246.82	-0.25	-0.01	400.0	-16.3	0.43	16.0	12	110	0.3730001111	0.2719091111
2012-07-21	2022.54	2246.82	-0.25	-0.01	300.0	-32.5	0.07	8.0	18	105	0.3730001111	0.2719091111
2012-07-22	1501.02	1729.83	-11.59	-4.17	1000.0	26.6	17.94	80.0	15	70	0.5240697778	0.1272573889
2012-07-22	1501.02	1729.83	-11.59	-4.17	925.0	21.4	14.62	83.0	22	85	0.5240697778	0.1272573889
2012-07-22	1501.02	1729.83	-11.59	-4.17	850.0	17.0	12.61	87.0	15	110	0.5240697778	0.1272573889
2012-07-22	1501.02	1729.83	-11.59	-4.17	700.0	10.4	2.08	18.0	39	80	0.5240697778	0.1272573889
2012-07-22	1501.02	1729.83	-11.59	-4.17	500.0	-8.9	2.05	52.0	10	40	0.5240697778	0.1272573889
2012-07-22	1501.02	1729.83	-11.59	-4.17	400.0	-17.7	0.13	5.0	24	95	0.5240697778	0.1272573889
2012-07-22	1501.02	1729.83	-11.59	-4.17	300.0	-32.7	0.03	3.0	13	80	0.5240697778	0.1272573889
2012-07-24	1660.48	1968.28	-10.78	-5.63	1000.0	26.4	18.63	84.0	7	70	0.3690484750	0.1143194000
2012-07-24	1660.48	1968.28	-10.78	-5.63	925.0	21.8	15.19	84.0	19	100	0.3690484750	0.1143194000
2012-07-24	1660.48	1968.28	-10.78	-5.63	850.0	16.8	11.88	83.0	14	110	0.3690484750	0.1143194000
2012-07-24	1660.48	1968.28	-10.78	-5.63	700.0	10.0	2.37	22.0	26	100	0.3690484750	0.1143194000
2012-07-24	1660.48	1968.28	-10.78	-5.63	500.0	-5.1	0.21	4.0	11	115	0.3690484750	0.1143194000
2012-07-24	1660.48	1968.28	-10.78	-5.63	400.0	-17.1	0.32	13.0	11	140	0.3690484750	0.1143194000
2012-07-24	1660.48	1968.28	-10.78	-5.63	300.0	-31.7	0.24	26.0	11	250	0.3690484750	0.1143194000
2012-07-25	1786.11	2096.33	-0.45	-0.04	1000.0	25.4	19.45	93.0	3	15	0.3353435610	0.1637185122
2012-07-25	1786.11	2096.33	-0.45	-0.04	925.0	20.8	15.68	92.0	19	75	0.3353435610	0.1637185122
2012-07-25	1786.11	2096.33	-0.45	-0.04	850.0	15.6	12.04	91.0	20	80	0.3353435610	0.1637185122
2012-07-25	1786.11	2096.33	-0.45	-0.04	700.0	9.8	2.53	23.0	22	90	0.3353435610	0.1637185122
2012-07-25	1786.11	2096.33	-0.45	-0.04	500.0	-3.5	0.18	3.0	15	105	0.3353435610	0.1637185122
2012-07-25	1786.11	2096.33	-0.45	-0.04	400.0	-17.3	0.15	6.0	10	140	0.3353435610	0.1637185122
2012-07-25	1786.11	2096.33	-0.45	-0.04	300.0	-31.7	0.08	8.0	11	175	0.3353435610	0.1637185122
2012-07-26	42.42	132.68	-31.91	-15.52	1000.0	27.2	16.13	70.0	8	90	0.3070975882	0.1731615294
2012-07-26	42.42	132.68	-31.91	-15.52	925.0	21.8	11.57	64.0	16	85	0.3070975882	0.1731615294
2012-07-26	42.42	132.68	-31.91	-15.52	850.0	15.8	10.75	80.0	24	75	0.3070975882	0.1731615294
2012-07-26	42.42	132.68	-31.91	-15.52	700.0	7.8	1.31	14.0	21	75	0.3070975882	0.1731615294
2012-07-26	42.42	132.68	-31.91	-15.52	500.0	-4.7	0.33	6.0	18	95	0.3070975882	0.1731615294
2012-07-26	42.42	132.68	-31.91	-15.52	400.0	-15.7	0.41	15.0	10	50	0.3070975882	0.1731615294
2012-07-26	42.42	132.68	-31.91	-15.52	300.0	-31.9	0.11	12.0	1	345	0.3070975882	0.1731615294
2012-07-27	660.81	854.11	-16.58	-10.67	1000.0	25.8	17.28	81.0	8	80	0.1487849091	0.2059685455
2012-07-27	660.81	854.11	-16.58	-10.67	925.0	21.2	14.62	84.0	21	85	0.1487849091	0.2059685455
2012-07-27	660.81	854.11	-16.58	-10.67	850.0	16.2	12.12	88.0	19	90	0.1487849091	0.2059685455
2012-07-27	660.81	854.11	-16.58	-10.67	700.0	9.2	2.22	21.0	25	115	0.1487849091	0.2059685455
2012-07-27	660.81	854.11	-16.58	-10.67	500.0	-4.5	0.34	6.0	9	85	0.1487849091	0.2059685455
2012-07-27	660.81	854.11	-16.58	-10.67	400.0	-16.1	0.24	9.0	14	60	0.1487849091	0.2059685455
2012-07-27	660.81	854.11	-16.58	-10.67	300.0	-31.9	0.11	12.0	20	30	0.1487849091	0.2059685455
2012-07-28	788.46	989.21	-22.12	-16.31	1000.0	25.8	17.28	81.0	6	100	0.1890951111	0.1617926667
2012-07-28	788.46	989.21	-22.12	-16.31	925.0	21.6	15.38	86.0	16	105	0.1890951111	0.1617926667
2012-07-28	788.46	989.21	-22.12	-16.31	850.0	17.6	13.11	87.0	25	110	0.1890951111	0.1617926667
2012-07-28	788.46	989.21	-22.12	-16.31	700.0	9.4	4.54	43.0	21	105	0.1890951111	0.1617926667
2012-07-28	788.46	989.21	-22.12	-16.31	500.0	-3.7	0.66	11.0	13	60	0.1890951111	0.1617926667
2012-07-28	788.46	989.21	-22.12	-16.31	400.0	-15.9	0.24	9.0	7	340	0.1890951111	0.1617926667
2012-07-28	788.46	989.21	-22.12	-16.31	300.0	-31.9	0.07	7.0	7	80	0.1890951111	0.1617926667
2012-07-29	2752.01	3079.81	-1.18	-0.15	1000.0	25.4	20.31	97.0	6	105	0.3679532000	0.2317786000
2012-07-29	2752.01	3079.81	-1.18	-0.15	925.0	22.2	14.06	76.0	22	90	0.3679532000	0.2317786000
2012-07-29	2752.01	3079.81	-1.18	-0.15	850.0	17.8	12.86	84.0	25	85	0.3679532000	0.2317786000
2012-07-29	2752.01	3079.81	-1.18	-0.15	700.0	9.8	3.45	32.0	29	75	0.3679532000	0.2317786000
2012-07-29	2752.01	3079.81	-1.18	-0.15	500.0	-5.5	0.50	10.0	5	70	0.3679532000	0.2317786000
2012-07-29	2752.01	3079.81	-1.18	-0.15	400.0	-16.5	0.16	6.0	8	75	0.3679532000	0.2317786000
2012-07-29	2752.01	3079.81	-1.18	-0.15	300.0	-32.7	0.07	8.0	7	325	0.3679532000	0.2317786000
2012-08-01	1072.58	1292.61	-12.34	-6.00	1000.0	26.8	17.61	78.0	9	80	0.4140731250	0.1154346250
2012-08-01	1072.58	1292.61	-12.34	-6.00	925.0	21.6	14.24	80.0	13	85	0.4140731250	0.1154346250
2012-08-01	1072.58	1292.61	-12.34	-6.00	850.0	19.4	6.20	37.0	17	95	0.4140731250	0.1154346250
2012-08-01	1072.58	1292.61	-12.34	-6.00	700.0	9.6	3.67	34.0	27	105	0.4140731250	0.1154346250
2012-08-01	1072.58	1292.61	-12.34	-6.00	500.0	-7.3	3.06	69.0	8	95	0.4140731250	0.1154346250
2012-08-01	1072.58	1292.61	-12.34	-6.00	400.0	-15.5	0.38	13.0	13	60	0.4140731250	0.1154346250
2012-08-01	1072.58	1292.61	-12.34	-6.00	300.0	-31.3	0.38	41.0	18	100	0.4140731250	0.1154346250
2012-08-02	1862.05	2179.49	-0.58	-0.10	1000.0	25.8	19.45	91.0	3	50	0.2857838947	0.1447618421
2012-08-02	1862.05	2179.49	-0.58	-0.10	925.0	21.0	16.19	94.0	9	60	0.2857838947	0.1447618421
2012-08-02	1862.05	2179.49	-0.58	-0.10	850.0	18.4	12.52	79.0	15	70	0.2857838947	0.1447618421
2012-08-02	1862.05	2179.49	-0.58	-0.10	700.0	10.8	2.96	26.0	24	70	0.2857838947	0.1447618421
2012-08-02	1862.05	2179.49	-0.58	-0.10	500.0	-7.5	0.97	22.0	15	75	0.2857838947	0.1447618421
2012-08-02	1862.05	2179.49	-0.58	-0.10	400.0	-15.1	0.29	10.0	9	60	0.2857838947	0.1447618421
2012-08-02	1862.05	2179.49	-0.58	-0.10	300.0	-31.7	0.17	19.0	11	55	0.2857838947	0.1447618421
2012-09-06	733.09	930.22	-105.91	-40.71	1000.0	25.4	16.64	80.0	0	0	0.2866475333	0.2181252667
2012-09-06	733.09	930.22	-105.91	-40.71	925.0	21.4	15.19	86.0	2	30	0.2866475333	0.2181252667
2012-09-06	733.09	930.22	-105.91	-40.71	850.0	19.0	7.98	49.0	4	55	0.2866475333	0.2181252667
2012-09-06	733.09	930.22	-105.91	-40.71	700.0	9.4	2.65	25.0	8	105	0.2866475333	0.2181252667
2012-09-06	733.09	930.22	-105.91	-40.71	500.0	-7.1	2.80	62.0	13	45	0.2866475333	0.2181252667
2012-09-06	733.09	930.22	-105.91	-40.71	400.0	-15.5	0.28	10.0	4	10	0.2866475333	0.2181252667
2012-09-06	733.09	930.22	-105.91	-40.71	300.0	-31.9	0.19	21.0	14	85	0.2866475333	0.2181252667
2012-09-07	2068.92	2408.57	-6.33	-2.28	1000.0	26.0	19.94	92.0	2	55	0.2489450784	0.2841593529
2012-09-07	2068.92	2408.57	-6.33	-2.28	925.0	22.0	15.00	82.0	7	160	0.2489450784	0.2841593529
2012-09-07	2068.92	2408.57	-6.33	-2.28	850.0	17.4	8.78	59.0	8	140	0.2489450784	0.2841593529
2012-09-07	2068.92	2408.57	-6.33	-2.28	700.0	9.8	2.96	27.0	9	100	0.2489450784	0.2841593529
2012-09-07	2068.92	2408.57	-6.33	-2.28	500.0	-6.1	0.35	7.0	10	65	0.2489450784	0.2841593529
2012-09-07	2068.92	2408.57	-6.33	-2.28	400.0	-16.1	0.21	8.0	5	60	0.2489450784	0.2841593529
2012-09-07	2068.92	2408.57	-6.33	-2.28	300.0	-32.3	0.08	9.0	13	100	0.2489450784	0.2841593529
2012-09-08	1789.59	2153.34	-0.26	0.00	1000.0	26.2	19.69	90.0	1	15	0.2055012857	0.1192497381
2012-09-08	1789.59	2153.34	-0.26	0.00	925.0	20.4	14.24	86.0	9	85	0.2055012857	0.1192497381
2012-09-08	1789.59	2153.34	-0.26	0.00	850.0	18.6	5.86	37.0	13	110	0.2055012857	0.1192497381
2012-09-08	1789.59	2153.34	-0.26	0.00	700.0	10.0	2.19	20.0	11	80	0.2055012857	0.1192497381
2012-09-08	1789.59	2153.34	-0.26	0.00	500.0	-4.5	0.50	9.0	8	240	0.2055012857	0.1192497381
2012-09-08	1789.59	2153.34	-0.26	0.00	400.0	-16.5	0.28	11.0	6	170	0.2055012857	0.1192497381
2012-09-08	1789.59	2153.34	-0.26	0.00	300.0	-32.5	0.10	12.0	19	115	0.2055012857	0.1192497381
2012-09-09	1373.89	1684.90	-13.17	-6.54	1000.0	26.4	18.39	83.0	3	65	0.0956817826	0.2490086522
2012-09-09	1373.89	1684.90	-13.17	-6.54	925.0	21.8	14.80	82.0	9	80	0.0956817826	0.2490086522
2012-09-09	1373.89	1684.90	-13.17	-6.54	850.0	17.4	10.82	73.0	15	95	0.0956817826	0.2490086522
2012-09-09	1373.89	1684.90	-13.17	-6.54	700.0	9.8	1.83	17.0	19	80	0.0956817826	0.2490086522
2012-09-09	1373.89	1684.90	-13.17	-6.54	500.0	-4.1	0.29	5.0	2	5	0.0956817826	0.2490086522
2012-09-09	1373.89	1684.90	-13.17	-6.54	400.0	-16.7	0.13	5.0	5	55	0.0956817826	0.2490086522
2012-09-09	1373.89	1684.90	-13.17	-6.54	300.0	-32.7	0.19	23.0	8	55	0.0956817826	0.2490086522
2012-09-10	1197.60	1408.14	-19.18	-3.22	1000.0	26.0	18.39	85.0	5	30	0.0720448750	0.2807618125
