"","date","powerdry","powerhumid","stdpowerwind","powerall","cape","cape_virt","pm10_mean","pm10_std","pm10_nbValues"
"333",1991-11-22,580,401,0.52,984.67,1239.08,1348.13,"35",NA,1
"334",1991-11-23,494,213,0.49,709.29,985.1,1087.02,"19,67","3,06",3
"335",1991-11-24,526,360,1.41,888,1575.32,1744.77,"25,5","3,54",2
"336",1991-11-25,580,270,0.82,851.67,1600.37,1768.06,"36",NA,1
"337",1991-11-27,520,226,1.06,748.62,1257.53,1407.85,"33",NA,1
"338",1991-12-25,565,701,0.55,1267.5,0,0,"15",NA,1
"339",1991-12-26,523,1499,0.84,2023.5,0,0,"16","5,82",12
"340",1991-12-27,892,2161,0.67,3053.7,998.43,1271.62,"27",NA,1
"341",1991-12-28,298,843,0.84,1142.6,569.02,764.39,"22,5","2,12",2
"342",1991-12-30,579,720,0.51,1300.38,843.31,1021.52,"29","2,83",2
"343",1992-01-18,598,3253,0.89,3853.25,0,1.5,"17",NA,1
"344",1992-01-20,452,2349,0.79,2802.73,18.25,57.52,"33",NA,1
"345",1992-01-22,647,1659,0.52,2309.45,19.77,48.75,"22,5","6,36",2
"346",1992-01-23,1018,2893,0.67,3914,4.06,16.05,"28,5","2,12",2
"347",1992-01-24,714,1538,0.82,2253.55,205.07,336.57,"26",NA,1
"348",1992-01-25,650,2138,0.47,2791.7,58.4,121.92,"14,55","3,39",11
"349",1992-01-26,587,841,0.52,1431.4,193.45,326.65,"18",NA,1
"350",1992-01-27,708,1282,0.53,1992.5,72.94,132.55,"38","5,66",2
"351",1992-01-28,1163,2776,0.83,3941.09,105.53,206.81,"23,33","3,79",3
"352",1992-01-31,1033,1680,0.4,2714.82,31.75,46.84,"19,09","6,22",11
"353",1992-02-01,1016,1821,0.5,2838.36,30.44,48.27,"20",NA,1
"354",1992-02-02,841,3080,0.48,3921.7,14.12,27.41,"20,5","2,12",2
"355",1992-02-03,1032,2834,0.52,3867.38,19.79,45.53,"26","5,2",3
"356",1992-02-04,602,268,0.47,871.73,277.42,394.02,"25","8,49",2
"357",1992-02-05,589,159,0.46,750.25,398.39,522.18,"23",NA,1
"358",1992-02-06,457,1298,0.69,1757.14,459.63,570.57,"15,83","3,1",12
"359",1992-02-07,861,1176,0.63,2039.2,278.75,406.69,"27",NA,1
"360",1992-02-09,861,2107,0.99,2973.1,62.86,139.88,"22","1,73",3
"361",1992-02-10,655,1189,0.51,1847.4,53.05,134.5,"31,5","6,36",2
"362",1992-02-11,624,2037,0.79,2662.8,152.27,270.2,"28",NA,1
"363",1992-02-12,619,1334,0.51,1954.58,290.02,433.13,"25,42","5,68",12
"364",1992-02-13,893,1676,0.78,2571.67,113.57,175.65,"33",NA,1
"365",1992-02-14,606,897,0.49,1506.67,224.6,393.91,"30,5","0,71",2
"366",1992-02-15,904,3253,0.74,4160,281.94,430.85,"19,67","2,08",3
"367",1992-02-16,826,1804,0.47,2633.73,203.31,295.13,"24","0",2
"368",1992-02-17,624,1796,0.32,2423.9,234.57,371.78,"28",NA,1
"369",1992-02-18,509,1772,0.29,2284.08,142.67,243.91,"27,55","5,43",11
"370",1992-02-19,474,402,0,879,475.27,578.27,"37",NA,1
"371",1992-02-20,695,2087,0.53,2784.56,273.03,421.81,"39","0",2
"372",1992-02-21,518,2027,0.6,2547.89,862.82,1084.42,"31,67","9,29",3
"373",1992-02-22,747,2212,0.74,2962.1,231.8,367.99,"24","5,66",2
"374",1992-02-23,649,1835,0.54,2486.09,384.37,513.25,"31",NA,1
"375",1992-02-24,728,2318,0.52,3049.5,354.85,476.42,"27,25","5,31",12
"376",1992-02-25,1078,3511,1.33,4592.18,175.52,237.72,"33",NA,1
"377",1992-02-26,1006,1817,0.66,2826.46,176.16,223.89,"26,5","3,54",2
"378",1992-02-27,938,1376,0.83,2317.23,330.17,397.02,"43,67","9,29",3
"379",1992-02-28,731,1136,0.52,1868.45,297.92,454.21,"35,33","0,58",3
"380",1992-02-29,606,2642,1.26,3250,0,0,"29","1,41",2
"381",1992-03-01,617,1483,0.71,2101.67,404.92,641.75,"19,75","3,93",12
"382",1992-03-02,639,1870,0.79,2510.8,119.61,202.37,"30","4,24",2
"383",1992-03-03,482,471,0.97,955.22,119.12,167.1,"37,67","3,06",3
"384",1992-03-04,710,1691,0.68,2402.2,69.58,124.3,"27,67","4,04",3
"385",1992-03-05,1003,2429,0.49,3433.67,186.16,280.25,"24,33","4,73",3
"386",1992-03-06,1033,2245,0.52,3279.55,189.61,312.02,"27","5,66",2
"387",1992-03-07,840,1819,2.95,2661.83,275.02,387.28,"17,18","3,19",11
"388",1992-03-08,527,1120,0.76,1648.5,531.4,694.17,"14","1,41",2
"389",1992-03-09,742,1935,0.92,2678.38,233.4,385.97,"25","5,29",3
"390",1992-03-10,825,1685,0.92,2511.64,178.22,298.31,"23","5",3
"391",1992-03-11,520,1741,0.52,2262.45,372.11,594.58,"32,67","13,58",3
"392",1992-03-12,868,2072,0.6,2941.11,26.5,107.65,"36","1,41",2
"393",1992-03-13,810,2106,0.5,2917.33,112.38,189.21,"25,75","5,85",12
"394",1992-03-14,905,2545,0.37,3452.16,41.06,89.49,"19","2,83",2
"395",1992-03-15,798,2376,0.38,3176.15,85.66,111.7,"18,67","3,21",3
"396",1992-03-16,1290,3601,0.52,4893.5,72.35,105.56,"29,67","13,61",3
"397",1992-03-17,786,3039,0.64,3826.12,98.61,166.38,"28,33","9,5",3
"398",1992-03-18,641,533,0.79,1174.58,71.05,120.18,"40,5","19,09",2
"399",1992-03-19,483,807,0.83,1291.83,171.56,261.09,"28,83","8,72",12
"400",1992-03-20,585,1343,0.3,1930.09,318.36,424.4,"32,5","2,12",2
"401",1992-03-21,709,1619,0.69,2329.55,47.16,88.89,"50,67","53,98",3
"402",1992-03-22,961,1654,0,2617,58.91,92.08,"30","1,73",3
"403",1992-03-23,963,1363,0,2328,72.93,109.28,"27,33","5,51",3
"404",1992-03-24,999,1703,1.41,2704,0.07,4.81,"31,5","9,19",2
"405",1992-03-25,789,1495,0.3,2285.91,362.82,502.16,"25,42","8,95",12
"406",1992-03-26,1052,1751,0.43,2805.79,209.63,315.63,"24","4,24",2
"407",1992-03-27,845,1882,0.94,2730.17,305.06,413.52,"28","11,53",3
"408",1992-03-28,801,1582,0.49,2385.33,804.06,1020.15,"21,33","2,08",3
"409",1992-03-29,589,1466,0.51,2056.42,662.95,899.12,"27,67","4,73",3
"410",1992-03-30,705,1657,0.51,2363.58,276.04,428,"33","7,07",2
"411",1992-04-23,910,1595,0.45,2507.75,1889.23,2057.73,"20,5","0,71",2
"412",1992-04-24,759,1380,0.5,2141.33,1206.38,1446.7,"20,73","8,01",11
"413",1992-04-25,730,2113,0.52,2845.62,764.05,963.86,"14,5","2,12",2
"414",1992-04-26,479,2183,0,2665,228.66,345.67,"22","4",3
"415",1992-04-27,915,1983,0.44,2901.78,530.96,696.97,"37,67","4,62",3
"416",1992-04-28,979,2010,0.52,2991.55,443.17,632.74,"37,67","1,53",3
"417",1992-04-30,600,1528,0.35,2130.87,131.57,188.87,"22,33","6,53",12
"418",1992-05-11,596,264,0.49,861.71,980.29,1153.68,"25","5,66",2
"419",1992-05-12,456,681,0.41,1139.83,2425.9,2672.03,"26,3","7,09",10
"420",1992-05-13,669,621,0.83,1293.29,2126.26,2325.24,"18,5","4,95",2
"421",1992-05-14,1005,1579,0.87,2587.18,1148.95,1314.97,"23,33","5,86",3
"422",1992-05-15,743,1335,0,2081,730.16,882.51,"52","2,65",3
"423",1992-05-16,789,1655,0.44,2447.78,1287.29,1533.4,"32,67","13,01",3
"424",1992-05-17,637,819,0.52,1458.62,1506.91,1722.62,"19","2,83",2
"425",1992-05-18,579,785,0.46,1365.25,1308.23,1521.41,"21","5,61",12
"426",1992-05-19,849,1392,0.52,2242.62,1313.35,1514.4,"25,5","0,71",2
"427",1992-05-20,552,854,0.76,1407.43,1209.08,1438.85,"20,5","4,95",2
"428",1992-05-21,643,1045,0,1689,1024.11,1250.92,"19,33","2,52",3
"429",1992-05-22,1017,1864,0,2883,1081.91,1282.12,"28","4,24",2
"430",1992-05-23,700,582,0,1285,2093.79,2310.18,"15","4,24",2
"431",1992-05-24,567,1001,0.74,1570.38,1978.76,2178.32,"9,91","2,02",11
"432",1992-05-25,505,1508,0,2014,950.58,1151.35,"15,5","2,12",2
"433",1992-05-26,842,2475,0.67,3319.42,1809.04,2106.91,"23","4",3
"434",1992-05-27,540,1478,0,2019,1558,1811.31,"21,33","2,52",3
"435",1992-05-28,811,1735,0.52,2548.4,1567.22,1793.14,"35,5","2,12",2
"436",1992-05-29,928,1761,0.52,2691.6,1519.61,1751.84,"21,5","7,78",2
"437",1992-05-30,797,1857,0.38,2656.14,1664.16,1930.36,"14,17","4,32",12
"438",1992-05-31,600,1784,0.32,2386.1,1615.86,1869.83,"14","2,83",2
"439",1992-07-01,1024,2744,0.67,3773.22,2297.5,2565.15,"36,67","2,31",3
"440",1992-07-02,826,1400,1.13,2230.56,2510.87,2781.35,"44,67","4,62",3
"441",1992-07-03,578,324,0.53,903.56,2169.47,2343.34,"57,5","16,26",2
"442",1992-07-04,536,630,0.35,1168.12,2639.69,2845.83,"53,5","9,19",2
"443",1992-07-06,429,114,0.33,546.89,1044.49,1157.46,"55","8,49",2
"444",1992-07-07,652,2575,0,3230,2002.96,2284.09,"67,5","10,61",2
"445",1992-07-08,678,2128,0.39,2808.83,1934.76,2228.52,"40,67","4,51",3
"446",1992-07-09,502,1725,0.33,2229.89,1717.35,1983.6,"32","5,66",2
"447",1992-07-10,590,420,0.53,1012.43,867.35,1032.03,"41,5","9,19",2
"448",1992-07-11,768,1932,0.53,2704.44,2275.97,2528.69,"38,55","3,5",11
"449",1992-07-12,651,1333,0.63,1988.8,2023.75,2290.62,"40,5","0,71",2
"450",1992-07-13,670,1825,0,2498,1664.09,1899.73,"34","12,77",3
"451",1992-07-16,596,593,0.52,1191.33,2614.53,2838.95,"59,5","7,78",2
"452",1992-07-17,896,2314,0.53,3213.43,2136.88,2436.68,"24,11","4,28",9
"453",1992-07-18,479,1700,0.44,2182.23,416.5,649.36,"26","4,24",2
"454",1992-07-19,578,1912,0.49,2491.92,1150.08,1432.4,"21",NA,1
"455",1992-07-20,510,712,0.67,1223.7,1288.29,1517.39,"20","3,61",3
"456",1992-07-21,904,1804,0.48,2711.3,1965.22,2244.93,"42,5","0,71",2
"457",1992-07-22,579,524,0.5,1105.67,2161.58,2387.18,"71","18,38",2
"458",1992-07-23,549,301,0.38,852.14,2190.14,2375.93,"72,44","8,6",9
"459",1992-07-24,460,1174,0.78,1638.11,2232.13,2492.17,"33,5","4,95",2
"460",1992-07-25,552,2287,0.53,2841.5,1777.95,2097.56,"56","2,83",2
"461",1992-07-27,704,1988,0.49,2695.33,1139.5,1356.73,"32",NA,1
"462",1992-07-28,408,441,0.92,854.2,2312.22,2551.69,"42",NA,1
"463",1992-07-30,528,1423,0.58,1954.5,2691.69,2994.67,"87",NA,1
"464",1992-07-31,647,1785,0.4,2434.19,2094.3,2389.7,"67","8,49",2
"465",1992-09-29,463,1029,0.52,1492.5,2361.73,2639.88,"21","3,74",4
"466",1992-10-15,675,1803,0.35,2480.12,2029.76,2326.82,"21,25","7,14",12
"467",1992-10-16,537,802,0.44,1340.78,2246.4,2531.89,"28,5","2,12",2
"468",1992-10-17,515,539,0.46,1055.25,2183.25,2402,"23,33","2,52",3
"469",1992-10-18,522,649,0,1172,2252.71,2490.25,"14","1,73",3
"470",1992-10-20,528,1218,0,1747,2080.23,2345.12,"18","4,24",2
"471",1992-10-21,644,886,0.38,1530.86,1815.84,2048.7,"16,55","5,35",11
"472",1992-10-22,506,1131,0,1638,2465.91,2757.44,"18","1,41",2
"473",1992-10-23,552,1285,0.44,1838.22,2316.51,2569.38,"31","9,17",3
"474",1992-10-24,472,1686,0.29,2160.08,2250.15,2544.67,"18,67","1,15",3
"475",1992-10-25,589,2038,0.3,2629.91,1661.41,1970.99,"14,67","2,52",3
"476",1992-10-26,496,726,0,1226,2257.13,2554.93,"23,5","2,12",2
"477",1992-10-27,633,1545,0.47,2181.29,877.41,1148.42,"63,42","16,22",12
"478",1992-10-28,603,484,0.53,1089.43,1885.74,2121.27,"89,5","2,12",2
"479",1992-10-29,618,636,0,1256,1732.6,1999.98,"33,33","4,73",3
"480",1992-10-30,489,270,0,761,1624.78,1811.99,"28,67","3,51",3
"481",1992-10-31,569,782,0.52,1352.55,2131.02,2419.19,"21","4,24",2
"482",1992-11-11,600,477,0.35,1077.88,2529.99,2771.04,"22,67","7,02",3
"483",1992-11-12,507,1234,0.53,1742.5,2334.46,2582.52,"31,67","11,59",3
"484",1992-11-13,531,420,0.79,953.27,2809.53,2987.41,"24,5","4,95",2
"485",1992-11-14,515,614,0.6,1131.11,1400.79,1535.01,"19,17","2,52",12
"486",1992-11-15,547,345,0.53,893.57,575.49,644.56,"15,5","2,12",2
"487",1992-11-16,512,617,0,1130,1944.65,2127.92,"22,33","3,06",3
"488",1992-11-17,467,374,0.4,841.18,2238.48,2435.99,"20,67","1,53",3
"489",1992-11-18,538,646,0.52,1184.55,2296.52,2498.36,"23,67","12,5",3
"490",1992-11-19,606,438,0.49,1045.71,1372.97,1523.25,"14,5","2,12",2
"491",1992-11-21,495,263,0,759,2122.03,2305.95,"16","1,41",2
"492",1992-11-22,547,686,0.35,1233.12,2105.97,2331.99,"24","5,57",3
"493",1992-11-23,588,1091,0,1680,2254.68,2518.06,"31","3,61",3
"494",1992-12-11,568,103,0.53,673.43,72.38,139.32,"22,5","4,95",2
"495",1992-12-12,504,703,0.49,1209.33,1624.61,1887.83,"22,67","2,52",3
"496",1992-12-13,843,3224,0.77,4069,379.86,610.36,"24",NA,1
"497",1992-12-14,834,1927,0.42,2762.21,252.65,455.55,"20,33","5,35",12
"498",1992-12-15,1050,2928,0.33,3978.89,27.45,71.71,"20","1,41",2
"499",1992-12-16,835,2695,0.98,3531.18,134.98,289.21,"34","18,38",2
"500",1992-12-17,456,759,1.07,1217.5,926.35,1135.48,"18,33","1,15",3
"501",1992-12-19,609,224,0.52,834.33,226.29,390.96,"15","0",2
"502",1992-12-20,488,268,1.35,759.86,141.59,186.69,"16","5,39",11
"503",1992-12-21,467,335,0.47,802.73,611.1,732.03,"20","4,24",2
"504",1992-12-22,460,622,1.53,1083.67,966.2,1148.51,"23","8,19",3
"505",1992-12-23,627,1259,0.48,1887.3,676.69,924.3,"25","6",3
"506",1992-12-25,727,1943,0.53,2672.44,614.35,823.94,"17,5","2,12",2
"507",1992-12-26,513,790,0.84,1305.6,1139.46,1390.69,"19","4,37",12
"508",1992-12-27,552,2489,0.67,3044.3,481.27,738.93,"19","4,24",2
"509",1992-12-28,687,916,0.59,1605.93,122.24,252.37,"27,33","4,62",3
"510",1992-12-30,427,692,0.52,1121.4,950.67,1195.85,"28,67","6,03",3
"511",1992-12-31,282,570,0.76,854.71,0,0,"34","5,66",2
"512",1993-01-31,614,1819,0.7,2435.09,467.62,606.02,"17,17","2,95",12
"513",1993-02-01,519,1497,0.45,2017.25,352.43,491.89,"24","5,66",2
"514",1993-02-03,511,1038,0.89,1551.25,180.44,288.49,"22","2,65",3
"515",1993-02-04,488,2132,0,2621,675.12,935.49,"38,67","9,5",3
"516",1993-02-05,526,174,0,701,147.79,217.38,"39","16,97",2
"517",1993-02-06,633,686,0.42,1320.8,443.06,575.61,"25,08","3,99",12
"518",1993-02-07,809,1854,0.79,2665.08,574.02,768.08,"21","4,24",2
"519",1993-02-08,1042,3277,0.47,4322.27,129.93,213.64,"27,67","4,62",3
"520",1993-02-09,588,2662,0.35,3253,35.85,138.94,"35,67","14,22",3
"521",1993-02-10,792,2670,0.29,3464.92,58.5,139.81,"30,67","3,79",3
"522",1993-02-11,507,512,0.5,1020.67,198.02,303.87,"37,5","7,78",2
"523",1993-02-13,635,1265,0,1901,411.24,542.4,"30","7,07",2
"524",1993-02-14,696,1666,0.8,2363.85,225.79,405.2,"21,33","4,16",3
"525",1993-02-15,355,394,0.53,751.44,164.56,294.32,"23","8,49",2
"526",1993-02-16,469,1511,0.4,1981.82,172.01,280.93,"28,75","9,71",4
"527",1993-02-18,469,1087,0.5,1557.33,85.5,235.48,"20,33","5,9",12
"528",1993-02-19,447,1126,0.87,1573.75,344.33,529.58,"25","7,07",2
"529",1993-02-20,488,671,0.32,1159.9,587.29,768.03,"26,33","6,66",3
"530",1993-02-21,521,411,0.46,933.75,649.42,800.39,"23","2",3
"531",1993-02-22,566,1194,0.49,1761.33,260.15,387.3,"34","3,46",3
"532",1993-02-23,947,1810,0.71,2758.5,431.7,563.87,"32","8,49",2
"533",1993-02-24,872,2299,0,3173,59.83,136.95,"24,82","8,2",11
"534",1993-02-25,1055,2713,0.78,3769.33,10.19,15.15,"25","8,49",2
"535",1993-02-26,1044,1568,0.71,2613.5,0.76,2.94,"24,33","4,04",3
"536",1993-02-27,857,2341,0.32,3199.1,39.91,59.85,"21","3,61",3
"537",1993-02-28,828,2511,0.5,3340.33,31.82,90.62,"18","1,41",2
"538",1993-03-01,656,1500,0,2158,75.86,148.95,"22,5","3,54",2
"539",1993-03-03,613,1719,0.5,2333.36,93.39,206.53,"38","15,56",2
"540",1993-03-04,518,220,0,739,3.15,13.12,"28,33","2,31",3
"541",1993-03-05,631,132,0.53,764.43,22.36,46.82,"29,33","7,77",3
"542",1993-03-06,810,1939,0.77,2750,71.12,107.53,"19","4,36",3
"543",1993-03-07,840,2363,0.67,3205.3,32.06,52.44,"17","2,83",2
"544",1993-03-08,720,1588,0.53,2309.5,35.73,54.21,"23,92","5,45",12
"545",1993-03-09,444,902,0.39,1348,559.79,721.53,"31","12,73",2
"546",1993-03-10,532,1326,0.42,1859.8,247.24,406.69,"29","3,61",3
"547",1993-03-11,694,1910,0.88,2605.56,515.04,744.51,"32,67","8,33",3
"548",1993-03-12,782,3122,0.7,3905.4,616.93,890.41,"29,33","3,21",3
"549",1993-03-13,800,1407,0.76,2208.71,36.11,77.63,"32","7,07",2
"550",1993-03-15,515,1751,0.82,2267.55,204.33,410.56,"35","16,97",2
"551",1993-03-16,517,1086,0.52,1605.62,337.65,495.16,"30,67","10,6",3
"552",1993-03-17,556,2045,0.28,2603.92,578.04,810.17,"36,33","8,08",3
"553",1993-03-18,671,2756,0.52,3430.5,197.09,332.73,"30,33","2,89",3
"554",1993-03-19,603,522,0.45,1128,404.12,579.39,"35","9,9",2
"555",1993-03-20,878,1824,1.05,2703.81,518.1,738.69,"26,58","4,12",12
"556",1993-03-21,963,3015,0.73,3979.44,91.46,166.7,"30,5","7,78",2
"557",1993-03-22,578,1681,0,2260,17.77,38.66,"34,33","15,95",3
"558",1993-03-23,1012,1757,0.4,2770.18,57.44,83.05,"24,67","7,02",3
"559",1993-03-24,1046,3329,0.83,4377.17,204.44,316.15,"21,67","4,16",3
"560",1993-03-25,606,298,0.71,907,206.39,337.73,"31,5","9,19",2
"561",1993-03-26,529,208,0.79,739.43,263.66,424.18,"27,5","5,58",12
"562",1993-03-27,554,2490,0.48,3046.7,229.73,435.93,"33,5","9,19",2
"563",1993-03-28,507,1798,0.84,2307.6,224.09,394.93,"55,67","5,69",3
"564",1993-03-29,811,3416,0.3,4229.09,65.71,174.97,"73,33","10,69",3
"565",1993-03-30,843,2495,0.83,3340.22,144.38,275.21,"62","6,93",3
"566",1993-03-31,515,480,0.92,996.62,144.93,296.44,"49","12,73",2
"567",1993-05-19,660,1556,0,2217,1908.17,2208.04,"69,5","11,93",10
"568",1993-05-20,723,1331,0.53,2055.5,1759.4,2003.27,"53,5","2,12",2
"569",1993-05-21,648,1625,0.33,2274.89,1696.63,1968.2,"37,67","4,62",3
"570",1993-05-22,483,353,0.41,836.83,1821.16,2027.17,"30,67","3,06",3
"571",1993-05-23,627,247,0.33,875.11,1043.41,1215.83,"27","5,57",3
"572",1993-05-24,587,932,0.52,1519.62,1966.95,2201.34,"16,5","2,12",2
"573",1993-05-26,521,506,0,1028,2166.89,2391.31,"27","9,9",2
"574",1993-05-28,552,297,0.38,849.86,1654.47,1806.85,"25,5","10,61",2
"575",1993-06-02,389,337,0,727,628.86,722.37,"23","3,46",3
"576",1993-06-03,733,2328,0.3,3064.09,858.55,1046.21,"26","5,2",3
"577",1993-06-04,903,1897,0.5,2803.33,1733.84,1984.52,"67,33","10,6",3
"578",1993-06-05,1065,2267,0.53,3335.5,953.49,1112.32,"46","5,66",2
"579",1993-06-06,700,1555,0,2258,1401.03,1634.82,"44","3,38",11
"580",1993-06-07,659,1520,0.5,2182.64,965.39,1217.07,"59,5","14,85",2
"581",1993-06-08,538,3488,0,4030,1782.23,2134.58,"47","14,73",3
"582",1993-06-09,653,1954,0.79,2610.2,938.68,1217.68,"33,33","3,21",3
"583",1993-06-10,875,1518,0.64,2395.47,327.89,502.95,"28,67","4,93",3
"584",1993-06-11,841,1770,1.22,2612.75,645.3,820.14,"35,5","9,19",2
"585",1993-06-12,930,2290,1.04,3221,123.06,219.37,"25","4,95",12
"586",1993-06-13,589,559,0.82,1149.7,1696.23,1913.87,"17","2,83",2
"587",1993-06-14,559,593,0,1155,943.26,1085.16,"30,33","3,79",3
"588",1993-06-15,675,1791,0.29,2470.92,1094.29,1308.89,"40,67","8,62",3
"589",1993-06-16,826,1943,0.4,2773.18,1433.46,1675.77,"59,33","8,62",3
"590",1993-06-17,701,599,0.53,1303.56,1046.72,1162.95,"36",NA,1
"591",1993-06-18,716,784,0,1503,1526.13,1687.05,"39,25","7,12",12
"592",1993-06-19,873,2258,0.5,3135.33,1738.03,1971.33,"26","2,83",2
"593",1993-06-20,678,1578,0,2260,1327.58,1613.73,"51,67","11,24",3
"594",1993-06-21,850,2988,0.44,3841.22,823.15,1089.64,"51,33","5,86",3
"595",1993-06-22,822,2033,0.49,2858.33,951.49,1152.89,"63,67","5,03",3
"596",1993-06-23,691,1013,0,1707,1454.13,1697.57,"85,5","6,36",2
"597",1993-07-17,592,1542,0.44,2137.23,1426.82,1688.57,"82,5","6,36",2
"598",1993-07-18,597,502,0.52,1101.4,1915.76,2141.31,"40,64","10,58",11
"599",1993-07-20,477,2059,0.57,2539.1,1757.98,2046.78,"55,67","10,6",3
"600",1993-07-21,659,1160,0,1821,1755.91,1942.21,"55","9",3
"601",1993-07-22,509,651,0,1162,972.56,1154.79,"34,33","6,81",3
"602",1993-07-23,384,246,0,634,2155.8,2336.18,"33","1,41",2
"603",1993-07-24,732,1435,0.51,2170.42,2352.15,2644.04,"41","6,54",11
"604",1993-07-25,667,932,0.76,1601.29,2075.69,2340.59,"35","1,41",2
"605",1993-07-27,943,3837,0.88,4785.1,1346.72,1599.3,"60,5","3,54",2
"606",1993-07-28,792,2467,0.49,3262.71,1434.29,1664,"73","7,21",3
"607",1993-07-29,1024,2603,0.51,3630.42,1103.32,1355.98,"73","1,41",2
"608",1993-07-31,635,1176,0.41,1813.17,1018.79,1270.53,"57","7,07",2
"609",1993-08-01,503,1090,0.71,1596.25,602.6,686.45,"65,67","10,69",3
"610",1993-08-02,883,2286,0.48,3172.7,854.1,1069.9,"53,5","0,71",2
"611",1993-08-03,573,509,0.48,1084.7,1819.62,2039.04,"82,67","11,24",3
"612",1993-08-04,442,361,0.35,803.88,1071.01,1192.34,"73,5","3,54",2
"613",1993-08-05,611,509,0,1121,895.9,1055.83,"60,5","7,62",12
"614",1993-08-06,708,1331,0.52,2042.55,2087.91,2370.84,"57","4,24",2
"615",1993-08-07,562,1367,0.45,1934.25,1910.45,2184.46,"38,67","5,86",3
"616",1993-08-08,681,1481,0.88,2167.1,593.72,847.33,"46,67","6,43",3
"617",1993-08-09,618,1731,0.5,2352.36,788.99,1059.4,"49,33","7,23",3
"618",1993-08-10,719,1356,0,2078,0,0,"46","2,83",2
"619",1993-08-11,370,1370,0.8,1744.5,1300.68,1545.16,"51,91","13,79",11
"620",1993-08-12,761,2463,0.94,3230,1407.48,1660.02,"72,5","3,54",2
"621",1993-08-13,693,1968,0,2664,1059.45,1306.68,"59","5,57",3
"622",1993-08-14,472,899,0.42,1372.8,2115.62,2304.53,"23,67","2,08",3
"623",1993-08-15,567,681,0.44,1250.78,1115.51,1317.7,"21,33","2,08",3
"624",1993-08-16,660,2471,0.52,3134.6,869.92,1164.04,"30,5","0,71",2
"625",1993-08-17,566,596,0.39,1164.17,1586.6,1766.42,"62,67","9,16",12
"626",1993-08-18,481,871,0.49,1353.29,2443.76,2667.6,"66","4,24",2
"627",1993-08-19,675,916,1.1,1596.1,2171.26,2442.09,"48,33","6,43",3
"628",1993-08-20,689,742,0.35,1434.12,2908.09,3145.92,"58","6,24",3
"629",1993-08-21,651,1640,0.33,2291.89,1160.98,1409.26,"52,67","8,14",3
"630",1993-08-22,497,503,0.33,1000.89,1666.94,1923.71,"19","2,83",2
"631",1993-08-23,608,555,0.53,1164.43,2011.97,2198.46,"24,17","5,56",12
"632",1993-08-24,812,1479,0.51,2294.6,2592.28,2870.07,"45,5","13,44",2
"633",1993-08-25,827,1757,0.39,2587.17,2028.42,2324.1,"66,33","6,51",3
"634",1993-08-26,503,1013,0.49,1517.29,1863.01,2147.75,"47,33","9,45",3
"635",1993-08-27,449,930,0.83,1379.83,2565.3,2819.9,"59,33","6,11",3
"636",1993-08-28,566,863,0.32,1429.9,2558.64,2810.24,"36","1,41",2
"637",1993-08-29,597,2188,0,2787,1563.31,1828.88,"22","8,95",12
"638",1993-08-30,556,1407,0.42,1964.2,2159.02,2470.42,"22",NA,1
"639",1993-08-31,673,228,0,903,2366.95,2607.14,"29,33","3,79",3
"640",1993-09-20,471,456,0.44,928.22,2678.93,2873.55,"29,67","8,39",3
"641",1993-09-21,697,1792,0.52,2491.62,1079.64,1313.24,"51,5","0,71",2
"642",1993-09-22,699,2102,0.47,2803.71,2141.31,2470.93,"41,58","8,39",12
"643",1993-09-23,562,1194,0.53,1758.56,3026.52,3306.43,"42","12,73",2
"644",1993-09-24,616,2219,0.38,2838.86,97.95,139.19,"40,33","5,51",3
"645",1993-09-25,887,2384,0,3275,2362.22,2691.41,"49,33","1,15",3
"646",1993-09-26,556,642,0.46,1199.75,2207.46,2465.12,"55,33","17,5",3
"647",1993-09-27,494,451,0.53,946.57,3048.73,3314.38,"31,5","4,95",2
"648",1993-09-28,512,810,0.38,1323.14,2626.27,2884.76,"22,17","5,13",12
"649",1993-09-29,480,1069,0.42,1551.2,2209.12,2438.26,"24,5","2,12",2
"650",1993-09-30,520,2156,0.53,2679.14,2851.08,3150.24,"25,33","0,58",3
"651",1993-10-25,613,661,0.52,1276.38,2448.64,2675.31,"35,33","3,21",3
"652",1993-10-26,554,506,0,1062,2494.03,2699.95,"37,67","6,11",3
"653",1993-10-27,620,466,0.46,1087.75,1528.51,1707.92,"26,5","2,12",2
"654",1993-10-28,487,3217,0,3705,0,0,"22,33","6,1",12
"655",1993-10-29,619,178,6.4,802.22,4882.47,5058.65,"26,5","3,54",2
"656",1993-10-30,506,133,0,641,651.8,757.6,"23,33","2,52",3
"657",1993-10-31,550,297,0.55,847.5,1126.51,1315.82,"14","3,46",3
"658",1993-11-01,495,777,0.52,1272.6,1271.18,1471.35,"20","6,56",3
"659",1993-11-02,502,377,0.83,879.88,966.02,1124.4,"23,5","6,36",2
"660",1993-11-03,503,538,0.52,1041.6,1634.13,1836.82,"21,64","8,88",11
"661",1993-11-04,653,1005,0,1660,2133.49,2368.54,"28,5","16,26",2
"662",1993-11-05,299,3271,12.99,3576.88,1062.88,1255.06,"25,67","6,11",3
"663",1993-11-06,354,2141,0,2497,334.7,412.29,"20,67","4,62",3
"664",1993-11-07,569,367,0.5,939.33,278.43,339.75,"25,67","8,33",3
"665",1993-11-08,824,1446,0.4,2272.82,1359.6,1557.1,"27,5","2,12",2
