"","date","powerdry","powerhumid","powerwind","stdpowerwind","cape","cape_virt","station_name","powerall","normed_dry","normed_humid","normed_wind","normed_cape","normed_cape_virt"
"9264","2010-01-05",281,2170,2.54,0.52,9.69,48.92,"barbade",2453.54,-1.60991899345053,0.734120975674451,0.222222222222222,-0.958314783647321,-1.05475335780261
"9265","2010-01-06",609,2108,2.62,0.5,94.82,154.68,"barbade",2719.62,-0.196613236814891,0.66559830240603,0.290598290598291,-0.865877626364081,-0.968912596297342
"9266","2010-01-07",267,423,3,0,104.68,28.38,"barbade",693,-1.6702430196484,-1.19667112432444,0.615384615384616,-0.855171290515229,-0.958970273867624
"9267","2010-01-08",998,2990,3.05,0.4,6.96,17.13,"barbade",3991.05,1.47953291968287,1.6403885898697,0.658119658119658,-0.961279113958412,-1.0575061509297
"9268","2010-01-09",774,3539,3.35,0.49,71.36,100.6,"barbade",4316.35,0.514348500517063,2.24714580961749,0.914529914529915,-0.891351322004452,-0.992568466905982
"9269","2010-01-10",676,1815,2.91,1.22,132.55,251.46,"barbade",2493.91,0.0920803171320235,0.341773410992363,0.538461538461539,-0.824909061295402,-0.930867583592143
"9270","2010-01-11",841,3464,2.29,0.59,137.66,315.99,"barbade",4307.29,0.803042054463978,2.16425547905085,0.00854700854700875,-0.819360443020794,-0.925714919533739
"9271","2010-01-12",528,803,2.58,0.67,305.86,471.64,"barbade",1333.58,-0.545630816959669,-0.776693449453476,0.256410256410257,-0.636722949128617,-0.756110595732666
"9272","2010-01-13",829,1837,2.59,0.51,38.5,72.57,"barbade",2668.59,0.751335746294381,0.366087907958577,0.264957264957265,-0.927031869265432,-1.02570281934417
"9273","2010-01-14",535,480,1.77,0.83,188.52,268.23,"barbade",1016.77,-0.515468803860738,-1.1336744730938,-0.435897435897436,-0.764134860741626,-0.874430282741096
"9274","2010-01-15",966,3020,2,0,78.21,178.05,"barbade",3988,1.34164943123061,1.67354472209635,-0.239316239316239,-0.883913350344753,-0.985661275359981
"9275","2010-01-16",1071,2068,2.8,0.41,6.77,19.43,"barbade",3141.8,1.79407962771458,0.621390126103823,0.444444444444444,-0.961485422661382,-1.05769773726455
"9276","2010-01-17",974,1934,2.87,0.35,9.82,26.26,"barbade",2910.87,1.37612030334367,0.473292735491429,0.504273504273505,-0.958173625061078,-1.0546222724156
"9277","2010-01-18",644,1856,2.27,1.19,416.43,683.63,"barbade",2502.27,-0.0458031713202344,0.387086791702125,-0.00854700854700837,-0.516662142353005,-0.644617432339773
"9278","2010-01-19",612,1677,1.38,0.65,338.05,584.22,"barbade",2290.38,-0.183686659772492,0.189255202749749,-0.769230769230769,-0.601769911504425,-0.723651837212116
"9279","2010-01-20",890,2359,2.71,0.47,134.77,288.02,"barbade",3251.71,1.0141761461565,0.94300460870238,0.367521367521368,-0.822498506976492,-0.92862904852176
"9280","2010-01-21",964,2172,3.57,0.65,5.62,25.47,"barbade",3139.57,1.33303171320234,0.736331384489561,1.1025641025641,-0.962734133231989,-1.05885733876497
"9281","2010-01-22",882,2141,3,0,182.97,295.64,"barbade",3026,0.979705274043433,0.702070047855351,0.615384615384616,-0.7701612465389,-0.880026620417053
"9282","2010-01-23",929,3640,1.71,0.47,108.57,216.24,"barbade",4570.71,1.18222164770769,2.35877145478056,-0.487179487179487,-0.850947391280743,-0.9550477957488
"9283","2010-01-24",1020,2758,2.29,0.83,18.96,51.07,"barbade",3780.29,1.5743278179938,1.3839811673169,0.00854700854700875,-0.948249090612954,-1.04540596136006
"9284","2010-01-25",844,3165,2.46,0.88,9.75,33.44,"barbade",4011.46,0.815968631506377,1.83379936119185,0.153846153846154,-0.958249633530593,-1.05469285685476
"9285","2010-01-26",719,2992,1.7,1.16,0.22,17.99,"barbade",3712.7,0.277361254739745,1.64259899868481,-0.495726495726496,-0.968597643737445,-1.06430242407131
"9286","2010-01-27",662,1349,2.23,0.83,114.73,235.95,"barbade",2013.23,0.0317562909341607,-0.17325184292835,-0.0427350427350426,-0.844258645963407,-0.948836365103053
"9287","2010-01-28",943,3243,1.31,0.48,80.86,194.49,"barbade",4187.31,1.24254567390555,1.92000530498116,-0.829059829059829,-0.881035886855964,-0.982989150163353
"9288","2010-01-29",1123,2236,0.81,0.66,9.22,19.25,"barbade",3359.81,2.0181402964495,0.807064466573093,-1.25641025641026,-0.958825126228351,-1.05522728189408
"9289","2010-01-30",1167,3053,0.93,0.7,0,0.75,"barbade",4220.93,2.20773009307135,1.71001646754567,-1.15384615384615,-0.968836527498778,-1.06452426088009
"9290","2010-01-31",1146,2774,1.38,0.72,4.07,7.88,"barbade",3921.38,2.11724405377456,1.40166443783778,-0.769230769230769,-0.96441717791411,-1.06042027991772
"9291","2010-05-01",859,2824,2.27,0.65,3.39,36.07,"barbade",3685.27,0.880601516718373,1.45692465821554,-0.00854700854700837,-0.965155545903686,-1.06110595732666
"9292","2010-05-02",609,3294,2.06,0.25,1172.68,1525.92,"barbade",3905.06,-0.196613236814891,1.97637072976647,-0.188034188034188,0.304500787230577,0.117946597830033
"9293","2010-05-03",748,2100,2.3,0.48,39.48,110.6,"barbade",2850.3,0.402318166149604,0.656756667145589,0.0170940170940171,-0.92596775069222,-1.02471463719598
"9294","2010-05-04",708,1600,3,0,686.76,970.45,"barbade",2311,0.229963805584281,0.104154463368,0.615384615384616,-0.223128291438189,-0.372030411809785
"9295","2010-05-05",712,946,2,0.63,479.74,663.28,"barbade",1660,0.247199241640814,-0.618649219173086,-0.239316239316239,-0.447917910852924,-0.580778848868632
"9296","2010-05-06",745,1648,1.08,0.49,827.51,1052.22,"barbade",2394.08,0.389391589107204,0.157204274930648,-1.02564102564103,-0.0702969759487486,-0.230105271649256
"9297","2010-05-07",765,2582,1.29,1.27,526.94,726.34,"barbade",3348.29,0.475568769389866,1.18946519158718,-0.846153846153846,-0.39666648569412,-0.533184769894728
"9298","2010-05-08",912,2333,1.64,0.63,505.63,660.99,"barbade",3246.64,1.10897104446743,0.914269294105945,-0.547008547008547,-0.419805635485097,-0.554672689872141
"9299","2010-05-09",450,268,1.57,0.79,365.37,545.56,"barbade",719.57,-0.881721820062047,-1.3679778074955,-0.606837606837607,-0.572104891687931,-0.696103738958577
"9300","2010-05-10",586,1070,0.94,1.06,963.28,1271.98,"barbade",1656.94,-0.295716994139952,-0.481603872636244,-1.14529914529915,0.0771268798523264,-0.0932017101601259
"9301","2010-05-11",591,238,1.8,0.41,872.37,1097.13,"barbade",830.8,-0.274172699069286,-1.40113393972215,-0.41025641025641,-0.0215864053423096,-0.184870729641431
"9302","2010-05-12",491,465,1.3,0.48,591.26,785.43,"barbade",957.3,-0.705058600482592,-1.15025253920713,-0.837606837606837,-0.326825560562463,-0.468327753801476
"9303","2010-05-13",613,602,1.93,1,842.99,1063.51,"barbade",1216.93,-0.179377800758359,-0.998839535372067,-0.299145299145299,-0.0534882458331071,-0.214496027104425
"9304","2010-05-14",534,240,2.86,0.69,1282.16,1437.44,"barbade",776.86,-0.519777662874871,-1.39892353090704,0.495726495726496,0.42337803355231,0.228340660670351
"9305","2010-05-15",708,1009,3.09,0.54,821.4,1035.64,"barbade",1720.09,0.229963805584281,-0.54902134149711,0.692307692307692,-0.0769314295021445,-0.236266284838463
"9306","2010-05-16",766,2548,1.95,0.84,1677.98,1968.46,"barbade",3315.95,0.479877628403999,1.15188824173031,-0.282051282051282,0.853173353602259,0.627465413624813
"9307","2010-05-17",745,1446,1.23,0.44,1323.7,1586.84,"barbade",2192.23,0.389391589107204,-0.0660470153954974,-0.897435897435897,0.468483631033172,0.270227483563909
"9308","2010-05-18",578,198,2.38,0.52,316.58,411.76,"barbade",778.38,-0.330187866253016,-1.44534211602436,0.0854700854700856,-0.625082794940008,-0.745301093050458
"9309","2010-05-27",703,1147,0.73,0.79,699.15,912.15,"barbade",1850.73,0.208419510513616,-0.396503133254495,-1.32478632478632,-0.209674792334003,-0.359536966079135
"9310","2010-05-28",605,782,0.71,0.47,1154.92,1406.65,"barbade",1387.71,-0.213848672871424,-0.799902742012135,-1.34188034188034,0.285216352679299,0.100038317266971
"9311","2010-05-29",540,563,1.14,0.36,2185.91,2427.89,"barbade",1104.14,-0.493924508790072,-1.04194250726672,-0.974358974358974,1.40470166675715,1.13963618763361
"9312","2010-05-30",509,310,2.4,0.52,2426.87,2688.84,"barbade",821.4,-0.627499138228197,-1.32155922237818,0.102564102564103,1.66634453553396,1.38260799419191
"9313","2010-05-31",699,1630,3.73,0.47,1679.45,2005.61,"barbade",2332.73,0.191184074457084,0.137310595594655,1.23931623931624,0.854769531462077,0.628947686847094
"9314","2010-06-01",572,632,3.3,0.48,2362.44,2655.11,"barbade",1207.3,-0.356041020337814,-0.965683403145412,0.871794871794872,1.59638416852164,1.31764005969427
"9315","2010-06-02",750,2085,3.17,0.39,1489.7,1807.97,"barbade",2838.17,0.41093588417787,0.640178601032261,0.760683760683761,0.648732287312015,0.437613439277215
"9316","2010-06-03",728,2056,3.25,0.45,1429.29,1726.48,"barbade",2787.25,0.316140985866942,0.608127673213161,0.829059829059829,0.583136978120419,0.376699068285403
"9317","2010-06-04",540,530,2.64,0.5,1399.65,1611.35,"barbade",1072.64,-0.493924508790072,-1.07841425271604,0.307692307692308,0.550952820457137,0.346811600048401
